ID do pedido,Data,Cod. Produto,ID Loja,Quantidade,Valor Unitario,Valor Total
87413,45030,TR0001,L90013,2,8.06,16.12
89096,45030,GO0004,L90013,2,86.88,173.76
95123,45030,TR0004,L90013,2,8.87,17.74
104976,45030,BO0001,L90013,1,14.74,14.74
19126,45031,BA0002,L90013,1,11.62,11.62
21571,45031,GO0004,L90013,2,86.88,173.76
26153,45031,GO0001,L90013,5,162.26,811.3
27279,45031,GO0002,L90013,1,84.3,84.3
27614,45031,TR0004,L90013,1,8.87,8.87
28444,45031,GO0003,L90013,2,69.04,138.08
30411,45031,BO0003,L90013,3,23.29,69.87
35021,45031,OV0003,L90013,2,86.85,173.7
37734,45031,GO0001,L90013,1,162.26,162.26
38468,45031,GO0004,L90013,2,86.88,173.76
45163,45031,OV0003,L90013,2,86.85,173.7
45328,45031,BO0002,L90013,3,16.42,49.26
61266,45031,BO0002,L90013,1,16.42,16.42
62499,45031,OV0004,L90013,1,50.42,50.42
71454,45031,BO0002,L90013,1,16.42,16.42
75704,45031,OV0001,L90013,1,56.29,56.29
78921,45031,OV0002,L90013,4,67.43,269.72
85022,45031,BA0003,L90013,3,33.76,101.28
85127,45031,BO0002,L90013,2,16.42,32.84
90314,45031,GO0003,L90013,2,69.04,138.08
92288,45031,GO0001,L90013,2,162.26,324.52
98268,45031,GO0002,L90013,1,84.3,84.3
100134,45031,BA0004,L90013,1,41.78,41.78
104307,45031,OV0004,L90013,4,50.42,201.68
108310,45031,GO0003,L90013,2,69.04,138.08
10624,45032,BO0003,L90013,2,23.29,46.58
22659,45032,OV0004,L90013,2,50.42,100.84
25574,45032,BO0002,L90013,1,16.42,16.42
39135,45032,OV0002,L90013,1,67.43,67.43
50700,45032,OV0001,L90013,2,56.29,112.58
61813,45032,TR0001,L90013,3,8.06,24.18
62991,45032,BO0003,L90013,1,23.29,23.29
63962,45032,GO0003,L90013,2,69.04,138.08
96350,45032,GO0001,L90013,1,162.26,162.26
96975,45032,GO0004,L90013,2,86.88,173.76
105437,45032,OV0001,L90013,2,56.29,112.58
12573,45033,GO0004,L90013,2,86.88,173.76
19902,45033,GO0002,L90013,2,84.3,168.6
25003,45033,OV0003,L90013,2,86.85,173.7
27114,45033,BA0003,L90013,2,33.76,67.52
29207,45033,OV0004,L90013,2,50.42,100.84
32368,45033,OV0004,L90013,2,50.42,100.84
35226,45033,GO0003,L90013,1,69.04,69.04
37588,45033,GO0003,L90013,3,69.04,207.12
41630,45033,GO0001,L90013,4,162.26,649.04
41972,45033,BA0002,L90013,1,11.62,11.62
57759,45033,BO0002,L90013,2,16.42,32.84
57766,45033,TR0003,L90013,1,6.71,6.71
62401,45033,OV0001,L90013,1,56.29,56.29
65522,45033,TR0003,L90013,1,6.71,6.71
67480,45033,TR0004,L90013,1,8.87,8.87
70117,45033,GO0004,L90013,3,86.88,260.64
76749,45033,OV0002,L90013,2,67.43,134.86
79475,45033,OV0004,L90013,1,50.42,50.42
83094,45033,BO0002,L90013,2,16.42,32.84
83422,45033,GO0003,L90013,4,69.04,276.16
83625,45033,TR0004,L90013,1,8.87,8.87
95108,45033,GO0004,L90013,2,86.88,173.76
98821,45033,TR0003,L90013,1,6.71,6.71
12174,45034,OV0001,L90013,1,56.29,56.29
18117,45034,TR0004,L90013,5,8.87,44.35
19179,45034,OV0003,L90013,3,86.85,260.55
22908,45034,TR0004,L90013,2,8.87,17.74
27168,45034,OV0002,L90013,2,67.43,134.86
28554,45034,OV0001,L90013,1,56.29,56.29
29003,45034,BO0004,L90013,1,46.52,46.52
36506,45034,GO0003,L90013,1,69.04,69.04
40612,45034,TR0004,L90013,1,8.87,8.87
41363,45034,BO0003,L90013,1,23.29,23.29
47328,45034,OV0003,L90013,2,86.85,173.7
53603,45034,GO0003,L90013,1,69.04,69.04
60157,45034,BO0001,L90013,4,14.74,58.96
61590,45034,TR0003,L90013,1,6.71,6.71
76462,45034,BO0002,L90013,1,16.42,16.42
82281,45034,OV0004,L90013,5,50.42,252.1
82826,45034,OV0002,L90013,1,67.43,67.43
88594,45034,OV0002,L90013,1,67.43,67.43
90071,45034,TR0001,L90013,3,8.06,24.18
97255,45034,OV0001,L90013,1,56.29,56.29
98418,45034,GO0002,L90013,2,84.3,168.6
101183,45034,TR0002,L90013,5,5.37,26.85
10582,45035,TR0003,L90013,2,6.71,13.42
13743,45035,TR0004,L90013,2,8.87,17.74
15367,45035,GO0002,L90013,2,84.3,168.6
16057,45035,GO0002,L90013,1,84.3,84.3
16553,45035,BA0004,L90013,1,41.78,41.78
29697,45035,OV0004,L90013,3,50.42,151.26
38600,45035,BA0004,L90013,1,41.78,41.78
47337,45035,OV0002,L90013,2,67.43,134.86
54490,45035,OV0002,L90013,2,67.43,134.86
54787,45035,TR0003,L90013,2,6.71,13.42
59538,45035,OV0002,L90013,2,67.43,134.86
68152,45035,OV0003,L90013,2,86.85,173.7
74168,45035,TR0002,L90013,1,5.37,5.37
75462,45035,OV0004,L90013,4,50.42,201.68
86510,45035,OV0004,L90013,2,50.42,100.84
109003,45035,OV0003,L90013,3,86.85,260.55
10609,45036,GO0002,L90013,2,84.3,168.6
14797,45036,GO0001,L90013,2,162.26,324.52
26147,45036,OV0004,L90013,2,50.42,100.84
27004,45036,OV0003,L90013,2,86.85,173.7
29627,45036,GO0002,L90013,2,84.3,168.6
38764,45036,TR0001,L90013,1,8.06,8.06
43054,45036,OV0001,L90013,5,56.29,281.45
50544,45036,TR0003,L90013,1,6.71,6.71
56330,45036,TR0002,L90013,2,5.37,10.74
68827,45036,TR0004,L90013,2,8.87,17.74
69174,45036,BA0001,L90013,3,21.71,65.13
74233,45036,BO0003,L90013,2,23.29,46.58
81949,45036,BO0001,L90013,3,14.74,44.22
88133,45036,OV0001,L90013,1,56.29,56.29
90477,45036,GO0002,L90013,3,84.3,252.9
90931,45036,OV0004,L90013,3,50.42,151.26
94880,45036,OV0003,L90013,2,86.85,173.7
98838,45036,OV0004,L90013,1,50.42,50.42
105505,45036,GO0001,L90013,1,162.26,162.26
21738,45037,OV0002,L90013,2,67.43,134.86
24555,45037,OV0001,L90013,3,56.29,168.87
31243,45037,OV0001,L90013,1,56.29,56.29
31433,45037,OV0004,L90013,1,50.42,50.42
34785,45037,BA0003,L90013,2,33.76,67.52
37468,45037,OV0002,L90013,1,67.43,67.43
39430,45037,OV0001,L90013,4,56.29,225.16
41046,45037,BO0004,L90013,2,46.52,93.04
43143,45037,BO0002,L90013,2,16.42,32.84
48128,45037,OV0004,L90013,2,50.42,100.84
48771,45037,GO0002,L90013,5,84.3,421.5
57253,45037,BO0003,L90013,2,23.29,46.58
57613,45037,BO0004,L90013,1,46.52,46.52
58418,45037,OV0003,L90013,3,86.85,260.55
61034,45037,OV0003,L90013,1,86.85,86.85
65595,45037,GO0002,L90013,2,84.3,168.6
75686,45037,BO0003,L90013,5,23.29,116.45
75796,45037,GO0002,L90013,1,84.3,84.3
84682,45037,BO0002,L90013,1,16.42,16.42
96706,45037,OV0002,L90013,2,67.43,134.86
102879,45037,TR0001,L90013,1,8.06,8.06
104980,45037,GO0004,L90013,2,86.88,173.76
106851,45037,BA0001,L90013,2,21.71,43.42
107034,45037,BO0003,L90013,2,23.29,46.58
109868,45037,BA0002,L90013,2,11.62,23.24
12913,45038,TR0002,L90013,2,5.37,10.74
20204,45038,OV0001,L90013,2,56.29,112.58
30817,45038,OV0003,L90013,2,86.85,173.7
40927,45038,BO0004,L90013,2,46.52,93.04
41507,45038,BO0002,L90013,1,16.42,16.42
44681,45038,GO0003,L90013,1,69.04,69.04
47571,45038,TR0001,L90013,1,8.06,8.06
53165,45038,GO0002,L90013,1,84.3,84.3
55447,45038,TR0002,L90013,2,5.37,10.74
55952,45038,TR0004,L90013,2,8.87,17.74
58974,45038,BA0002,L90013,2,11.62,23.24
63247,45038,OV0004,L90013,1,50.42,50.42
69091,45038,TR0003,L90013,2,6.71,13.42
72614,45038,OV0001,L90013,1,56.29,56.29
73120,45038,OV0001,L90013,1,56.29,56.29
75639,45038,TR0003,L90013,4,6.71,26.84
78236,45038,GO0002,L90013,4,84.3,337.2
79064,45038,BO0002,L90013,2,16.42,32.84
92864,45038,OV0004,L90013,1,50.42,50.42
106386,45038,GO0002,L90013,1,84.3,84.3
109093,45038,BO0004,L90013,1,46.52,46.52
20637,45039,GO0003,L90013,3,69.04,207.12
28881,45039,GO0004,L90013,2,86.88,173.76
30722,45039,OV0003,L90013,2,86.85,173.7
33837,45039,TR0003,L90013,1,6.71,6.71
34680,45039,GO0002,L90013,2,84.3,168.6
37337,45039,OV0003,L90013,2,86.85,173.7
61989,45039,GO0001,L90013,3,162.26,486.78
66020,45039,BO0001,L90013,1,14.74,14.74
69653,45039,GO0001,L90013,3,162.26,486.78
79180,45039,BO0004,L90013,1,46.52,46.52
80558,45039,OV0002,L90013,1,67.43,67.43
83132,45039,GO0002,L90013,2,84.3,168.6
94373,45039,OV0001,L90013,1,56.29,56.29
96459,45039,OV0002,L90013,1,67.43,67.43
99114,45039,TR0002,L90013,2,5.37,10.74
104727,45039,BO0001,L90013,1,14.74,14.74
105337,45039,TR0003,L90013,3,6.71,20.13
107775,45039,GO0001,L90013,2,162.26,324.52
11338,45040,TR0003,L90013,3,6.71,20.13
11626,45040,BO0004,L90013,1,46.52,46.52
13363,45040,GO0003,L90013,2,69.04,138.08
23060,45040,BO0004,L90013,2,46.52,93.04
36632,45040,OV0001,L90013,3,56.29,168.87
37716,45040,GO0001,L90013,1,162.26,162.26
41670,45040,OV0001,L90013,2,56.29,112.58
42869,45040,BO0003,L90013,1,23.29,23.29
43246,45040,OV0003,L90013,1,86.85,86.85
56182,45040,TR0001,L90013,2,8.06,16.12
63650,45040,TR0003,L90013,5,6.71,33.55
65964,45040,TR0002,L90013,2,5.37,10.74
73686,45040,GO0004,L90013,2,86.88,173.76
76330,45040,BA0003,L90013,2,33.76,67.52
81471,45040,BO0004,L90013,2,46.52,93.04
86295,45040,OV0002,L90013,3,67.43,202.29
88872,45040,TR0002,L90013,4,5.37,21.48
92356,45040,OV0003,L90013,5,86.85,434.25
95368,45040,OV0001,L90013,3,56.29,168.87
95989,45040,BO0004,L90013,2,46.52,93.04
101209,45040,OV0001,L90013,2,56.29,112.58
12373,45041,OV0004,L90013,1,50.42,50.42
26623,45041,BO0004,L90013,3,46.52,139.56
26689,45041,GO0001,L90013,2,162.26,324.52
28660,45041,TR0001,L90013,4,8.06,32.24
28749,45041,BA0002,L90013,2,11.62,23.24
37022,45041,GO0004,L90013,3,86.88,260.64
43784,45041,BO0002,L90013,3,16.42,49.26
45418,45041,OV0004,L90013,1,50.42,50.42
46641,45041,OV0004,L90013,2,50.42,100.84
47255,45041,GO0004,L90013,2,86.88,173.76
48648,45041,BA0004,L90013,1,41.78,41.78
50586,45041,TR0001,L90013,2,8.06,16.12
56224,45041,BA0003,L90013,5,33.76,168.8
56666,45041,GO0004,L90013,2,86.88,173.76
59179,45041,TR0003,L90013,1,6.71,6.71
60747,45041,BO0001,L90013,4,14.74,58.96
69291,45041,OV0003,L90013,2,86.85,173.7
71251,45041,TR0001,L90013,2,8.06,16.12
77090,45041,GO0004,L90013,3,86.88,260.64
80075,45041,OV0004,L90013,1,50.42,50.42
81739,45041,GO0002,L90013,4,84.3,337.2
91089,45041,BA0004,L90013,1,41.78,41.78
95127,45041,BO0002,L90013,2,16.42,32.84
14532,45042,GO0003,L90013,1,69.04,69.04
17372,45042,TR0003,L90013,3,6.71,20.13
17446,45042,OV0001,L90013,2,56.29,112.58
18817,45042,GO0002,L90013,1,84.3,84.3
20190,45042,GO0001,L90013,2,162.26,324.52
24371,45042,OV0003,L90013,2,86.85,173.7
28967,45042,OV0002,L90013,5,67.43,337.15
29701,45042,OV0001,L90013,4,56.29,225.16
29731,45042,OV0004,L90013,2,50.42,100.84
35765,45042,GO0002,L90013,1,84.3,84.3
36608,45042,GO0004,L90013,2,86.88,173.76
37418,45042,GO0002,L90013,2,84.3,168.6
37437,45042,OV0001,L90013,1,56.29,56.29
37606,45042,GO0004,L90013,3,86.88,260.64
38513,45042,GO0001,L90013,1,162.26,162.26
40544,45042,GO0004,L90013,1,86.88,86.88
45610,45042,OV0002,L90013,1,67.43,67.43
50377,45042,OV0003,L90013,2,86.85,173.7
53018,45042,TR0001,L90013,2,8.06,16.12
54538,45042,OV0001,L90013,1,56.29,56.29
61510,45042,GO0003,L90013,1,69.04,69.04
63621,45042,OV0001,L90013,2,56.29,112.58
69929,45042,BO0004,L90013,2,46.52,93.04
71940,45042,TR0001,L90013,1,8.06,8.06
75611,45042,TR0004,L90013,2,8.87,17.74
80081,45042,BO0003,L90013,1,23.29,23.29
81130,45042,OV0003,L90013,1,86.85,86.85
87852,45042,GO0001,L90013,1,162.26,162.26
93154,45042,OV0002,L90013,1,67.43,67.43
96019,45042,BA0003,L90013,2,33.76,67.52
99104,45042,OV0002,L90013,2,67.43,134.86
104224,45042,TR0004,L90013,2,8.87,17.74
105161,45042,OV0002,L90013,1,67.43,67.43
106679,45042,GO0003,L90013,1,69.04,69.04
24077,45043,BA0004,L90013,2,41.78,83.56
32206,45043,TR0001,L90013,5,8.06,40.3
37532,45043,GO0004,L90013,4,86.88,347.52
53153,45043,GO0004,L90013,2,86.88,173.76
53353,45043,BO0003,L90013,1,23.29,23.29
53475,45043,OV0001,L90013,2,56.29,112.58
60805,45043,TR0001,L90013,2,8.06,16.12
64184,45043,OV0001,L90013,3,56.29,168.87
67890,45043,TR0001,L90013,1,8.06,8.06
71272,45043,GO0004,L90013,2,86.88,173.76
79234,45043,OV0001,L90013,2,56.29,112.58
79744,45043,OV0004,L90013,1,50.42,50.42
81274,45043,TR0003,L90013,5,6.71,33.55
92996,45043,TR0003,L90013,2,6.71,13.42
95404,45043,GO0002,L90013,1,84.3,84.3
96957,45043,TR0001,L90013,1,8.06,8.06
102526,45043,BA0001,L90013,2,21.71,43.42
102734,45043,OV0001,L90013,3,56.29,168.87
108058,45043,GO0001,L90013,1,162.26,162.26
25817,45044,GO0002,L90013,4,84.3,337.2
26374,45044,GO0002,L90013,3,84.3,252.9
28506,45044,BO0003,L90013,5,23.29,116.45
38351,45044,BO0002,L90013,1,16.42,16.42
43689,45044,OV0001,L90013,2,56.29,112.58
47564,45044,BA0002,L90013,2,11.62,23.24
51343,45044,OV0001,L90013,1,56.29,56.29
55675,45044,BO0003,L90013,2,23.29,46.58
56493,45044,OV0004,L90013,2,50.42,100.84
60215,45044,OV0002,L90013,3,67.43,202.29
62141,45044,TR0003,L90013,4,6.71,26.84
64921,45044,TR0003,L90013,1,6.71,6.71
68163,45044,GO0001,L90013,1,162.26,162.26
70432,45044,TR0004,L90013,1,8.87,8.87
81470,45044,BO0002,L90013,1,16.42,16.42
92419,45044,GO0004,L90013,1,86.88,86.88
94375,45044,BA0001,L90013,1,21.71,21.71
97575,45044,GO0001,L90013,2,162.26,324.52
106421,45044,TR0001,L90013,2,8.06,16.12
108623,45044,TR0001,L90013,1,8.06,8.06
109483,45044,GO0004,L90013,2,86.88,173.76
109854,45044,BO0001,L90013,1,14.74,14.74
18648,45045,OV0001,L90013,1,56.29,56.29
27491,45045,OV0004,L90013,2,50.42,100.84
28834,45045,TR0004,L90013,2,8.87,17.74
35565,45045,OV0002,L90013,1,67.43,67.43
50365,45045,OV0004,L90013,2,50.42,100.84
50683,45045,OV0001,L90013,2,56.29,112.58
59749,45045,BA0004,L90013,1,41.78,41.78
64815,45045,OV0004,L90013,2,50.42,100.84
67315,45045,GO0004,L90013,4,86.88,347.52
68674,45045,GO0004,L90013,2,86.88,173.76
69170,45045,OV0004,L90013,1,50.42,50.42
71671,45045,OV0004,L90013,3,50.42,151.26
80364,45045,OV0001,L90013,1,56.29,56.29
83858,45045,BO0002,L90013,4,16.42,65.68
85791,45045,GO0004,L90013,1,86.88,86.88
87618,45045,GO0001,L90013,2,162.26,324.52
87996,45045,OV0002,L90013,1,67.43,67.43
89832,45045,GO0004,L90013,2,86.88,173.76
98404,45045,GO0001,L90013,1,162.26,162.26
103036,45045,GO0001,L90013,1,162.26,162.26
15345,45046,TR0004,L90013,1,8.87,8.87
18232,45046,GO0001,L90013,1,162.26,162.26
22646,45046,TR0002,L90013,1,5.37,5.37
25055,45046,GO0001,L90013,2,162.26,324.52
29274,45046,BO0001,L90013,2,14.74,29.48
31168,45046,OV0004,L90013,1,50.42,50.42
32252,45046,TR0002,L90013,2,5.37,10.74
34126,45046,TR0002,L90013,5,5.37,26.85
43450,45046,GO0002,L90013,5,84.3,421.5
43665,45046,OV0002,L90013,1,67.43,67.43
49291,45046,BA0003,L90013,4,33.76,135.04
57885,45046,OV0004,L90013,2,50.42,100.84
59503,45046,OV0001,L90013,1,56.29,56.29
59908,45046,GO0001,L90013,2,162.26,324.52
61038,45046,BA0002,L90013,5,11.62,58.1
63056,45046,BO0001,L90013,1,14.74,14.74
63203,45046,BO0002,L90013,1,16.42,16.42
81845,45046,BO0003,L90013,2,23.29,46.58
84467,45046,GO0002,L90013,2,84.3,168.6
92742,45046,BO0003,L90013,2,23.29,46.58
99086,45046,TR0002,L90013,1,5.37,5.37
104524,45046,TR0003,L90013,3,6.71,20.13
13576,45047,TR0002,L90013,4,5.37,21.48
25197,45047,OV0002,L90013,1,67.43,67.43
40096,45047,TR0002,L90013,2,5.37,10.74
49236,45047,TR0002,L90013,1,5.37,5.37
57000,45047,GO0001,L90013,2,162.26,324.52
59170,45047,BO0001,L90013,3,14.74,44.22
87943,45047,OV0003,L90013,1,86.85,86.85
88340,45047,BO0002,L90013,2,16.42,32.84
89675,45047,GO0002,L90013,2,84.3,168.6
104189,45047,TR0004,L90013,2,8.87,17.74
105331,45047,BO0002,L90013,1,16.42,16.42
105587,45047,OV0002,L90013,2,67.43,134.86
18795,45048,TR0002,L90013,2,5.37,10.74
21545,45048,BO0004,L90013,1,46.52,46.52
21753,45048,OV0001,L90013,1,56.29,56.29
22281,45048,BA0002,L90013,3,11.62,34.86
29012,45048,OV0001,L90013,2,56.29,112.58
30228,45048,BO0004,L90013,1,46.52,46.52
32961,45048,OV0001,L90013,1,56.29,56.29
37283,45048,OV0004,L90013,2,50.42,100.84
38962,45048,BO0002,L90013,2,16.42,32.84
45535,45048,GO0001,L90013,2,162.26,324.52
51722,45048,BO0004,L90013,2,46.52,93.04
55076,45048,OV0003,L90013,3,86.85,260.55
59582,45048,GO0001,L90013,2,162.26,324.52
74706,45048,GO0002,L90013,2,84.3,168.6
75449,45048,BO0002,L90013,1,16.42,16.42
79732,45048,TR0001,L90013,1,8.06,8.06
86869,45048,GO0003,L90013,1,69.04,69.04
93745,45048,OV0002,L90013,2,67.43,134.86
94495,45048,GO0001,L90013,1,162.26,162.26
97717,45048,OV0003,L90013,1,86.85,86.85
106515,45048,GO0001,L90013,1,162.26,162.26
11454,45049,TR0004,L90013,2,8.87,17.74
15931,45049,GO0004,L90013,1,86.88,86.88
26026,45049,GO0004,L90013,1,86.88,86.88
28572,45049,OV0003,L90013,3,86.85,260.55
30256,45049,OV0002,L90013,1,67.43,67.43
43056,45049,GO0003,L90013,3,69.04,207.12
45709,45049,GO0004,L90013,5,86.88,434.4
51694,45049,OV0002,L90013,1,67.43,67.43
57307,45049,OV0001,L90013,1,56.29,56.29
57347,45049,OV0004,L90013,2,50.42,100.84
62211,45049,GO0003,L90013,3,69.04,207.12
77424,45049,OV0004,L90013,1,50.42,50.42
81735,45049,TR0003,L90013,2,6.71,13.42
84267,45049,TR0001,L90013,2,8.06,16.12
103027,45049,GO0002,L90013,2,84.3,168.6
103379,45049,TR0002,L90013,1,5.37,5.37
109367,45049,TR0003,L90013,2,6.71,13.42
109526,45049,OV0001,L90013,1,56.29,56.29
15471,45050,GO0003,L90013,3,69.04,207.12
18056,45050,GO0004,L90013,2,86.88,173.76
21509,45050,GO0003,L90013,1,69.04,69.04
43432,45050,GO0002,L90013,2,84.3,168.6
43903,45050,GO0002,L90013,5,84.3,421.5
55517,45050,TR0004,L90013,3,8.87,26.61
75527,45050,BO0003,L90013,1,23.29,23.29
83304,45050,GO0004,L90013,2,86.88,173.76
13742,45051,BA0004,L90013,2,41.78,83.56
18406,45051,GO0003,L90013,2,69.04,138.08
18958,45051,TR0001,L90013,2,8.06,16.12
21385,45051,GO0003,L90013,2,69.04,138.08
23841,45051,GO0003,L90013,2,69.04,138.08
34395,45051,TR0001,L90013,2,8.06,16.12
59469,45051,GO0004,L90013,1,86.88,86.88
64712,45051,BO0001,L90013,4,14.74,58.96
72161,45051,OV0001,L90013,2,56.29,112.58
80006,45051,TR0001,L90013,2,8.06,16.12
80850,45051,OV0003,L90013,2,86.85,173.7
85794,45051,BA0004,L90013,2,41.78,83.56
90359,45051,GO0001,L90013,1,162.26,162.26
12001,45052,OV0004,L90013,2,50.42,100.84
21617,45052,OV0003,L90013,1,86.85,86.85
35115,45052,OV0001,L90013,2,56.29,112.58
43138,45052,TR0001,L90013,1,8.06,8.06
43536,45052,GO0004,L90013,2,86.88,173.76
44504,45052,GO0001,L90013,1,162.26,162.26
48084,45052,OV0004,L90013,1,50.42,50.42
56228,45052,GO0003,L90013,3,69.04,207.12
63029,45052,BA0003,L90013,2,33.76,67.52
68731,45052,GO0004,L90013,2,86.88,173.76
72262,45052,BA0003,L90013,3,33.76,101.28
94536,45052,TR0001,L90013,1,8.06,8.06
19334,45053,OV0003,L90013,1,86.85,86.85
24092,45053,GO0002,L90013,2,84.3,168.6
24746,45053,BO0001,L90013,1,14.74,14.74
25651,45053,GO0001,L90013,1,162.26,162.26
26696,45053,OV0002,L90013,1,67.43,67.43
26737,45053,OV0002,L90013,1,67.43,67.43
28163,45053,OV0004,L90013,1,50.42,50.42
42998,45053,BA0003,L90013,2,33.76,67.52
47105,45053,TR0002,L90013,1,5.37,5.37
50542,45053,OV0003,L90013,1,86.85,86.85
51505,45053,OV0003,L90013,2,86.85,173.7
57824,45053,OV0004,L90013,2,50.42,100.84
69008,45053,TR0003,L90013,3,6.71,20.13
73229,45053,TR0001,L90013,1,8.06,8.06
81756,45053,TR0003,L90013,2,6.71,13.42
83481,45053,OV0004,L90013,4,50.42,201.68
83680,45053,GO0001,L90013,1,162.26,162.26
84653,45053,OV0001,L90013,4,56.29,225.16
100340,45053,OV0001,L90013,2,56.29,112.58
105764,45053,OV0001,L90013,2,56.29,112.58
37882,45054,OV0002,L90013,2,67.43,134.86
39156,45054,TR0002,L90013,1,5.37,5.37
40263,45054,GO0001,L90013,1,162.26,162.26
43453,45054,OV0001,L90013,1,56.29,56.29
46887,45054,OV0004,L90013,1,50.42,50.42
54841,45054,OV0001,L90013,4,56.29,225.16
56342,45054,OV0002,L90013,1,67.43,67.43
60591,45054,OV0002,L90013,1,67.43,67.43
61587,45054,TR0002,L90013,1,5.37,5.37
74293,45054,TR0004,L90013,2,8.87,17.74
77926,45054,TR0003,L90013,2,6.71,13.42
81189,45054,OV0001,L90013,4,56.29,225.16
92852,45054,OV0004,L90013,2,50.42,100.84
94125,45054,TR0001,L90013,2,8.06,16.12
100894,45054,OV0001,L90013,1,56.29,56.29
107285,45054,GO0001,L90013,1,162.26,162.26
108492,45054,OV0001,L90013,1,56.29,56.29
18862,45055,TR0001,L90013,2,8.06,16.12
19817,45055,OV0002,L90013,1,67.43,67.43
26082,45055,TR0002,L90013,1,5.37,5.37
28557,45055,BO0004,L90013,1,46.52,46.52
38629,45055,TR0001,L90013,1,8.06,8.06
40525,45055,TR0002,L90013,1,5.37,5.37
45502,45055,BO0001,L90013,2,14.74,29.48
65505,45055,TR0004,L90013,1,8.87,8.87
76387,45055,TR0002,L90013,2,5.37,10.74
76558,45055,OV0001,L90013,1,56.29,56.29
78555,45055,GO0001,L90013,1,162.26,162.26
83133,45055,TR0002,L90013,2,5.37,10.74
84402,45055,GO0003,L90013,4,69.04,276.16
87404,45055,OV0004,L90013,1,50.42,50.42
88477,45055,OV0003,L90013,1,86.85,86.85
97738,45055,TR0004,L90013,1,8.87,8.87
100945,45055,GO0003,L90013,2,69.04,138.08
42868,45056,GO0002,L90013,1,84.3,84.3
45162,45056,TR0003,L90013,1,6.71,6.71
50535,45056,BO0001,L90013,1,14.74,14.74
58257,45056,BA0004,L90013,1,41.78,41.78
60427,45056,GO0003,L90013,4,69.04,276.16
64845,45056,OV0002,L90013,1,67.43,67.43
65586,45056,GO0001,L90013,1,162.26,162.26
69280,45056,TR0004,L90013,2,8.87,17.74
72877,45056,OV0004,L90013,2,50.42,100.84
79472,45056,BA0004,L90013,1,41.78,41.78
79905,45056,BO0003,L90013,2,23.29,46.58
89679,45056,OV0004,L90013,1,50.42,50.42
91222,45056,OV0002,L90013,1,67.43,67.43
96222,45056,BO0001,L90013,2,14.74,29.48
103702,45056,GO0002,L90013,1,84.3,84.3
10021,45057,GO0003,L90013,2,69.04,138.08
20215,45057,BO0003,L90013,5,23.29,116.45
27422,45057,GO0003,L90013,4,69.04,276.16
28494,45057,GO0001,L90013,1,162.26,162.26
39248,45057,BO0001,L90013,1,14.74,14.74
59775,45057,BO0001,L90013,1,14.74,14.74
74753,45057,OV0003,L90013,4,86.85,347.4
78992,45057,BO0001,L90013,1,14.74,14.74
80351,45057,BO0001,L90013,4,14.74,58.96
84533,45057,TR0002,L90013,5,5.37,26.85
84622,45057,OV0001,L90013,2,56.29,112.58
84769,45057,BO0001,L90013,2,14.74,29.48
85536,45057,GO0001,L90013,2,162.26,324.52
88137,45057,TR0003,L90013,4,6.71,26.84
88273,45057,GO0002,L90013,1,84.3,84.3
90057,45057,BO0001,L90013,1,14.74,14.74
92725,45057,GO0002,L90013,1,84.3,84.3
94986,45057,BO0002,L90013,1,16.42,16.42
98429,45057,GO0002,L90013,2,84.3,168.6
104965,45057,GO0003,L90013,2,69.04,138.08
12113,45058,TR0004,L90013,5,8.87,44.35
14340,45058,OV0002,L90013,2,67.43,134.86
19112,45058,OV0004,L90013,1,50.42,50.42
19859,45058,BA0001,L90013,1,21.71,21.71
29810,45058,TR0004,L90013,3,8.87,26.61
37728,45058,OV0001,L90013,1,56.29,56.29
47901,45058,TR0002,L90013,4,5.37,21.48
50850,45058,TR0002,L90013,2,5.37,10.74
74193,45058,TR0001,L90013,2,8.06,16.12
77056,45058,OV0002,L90013,2,67.43,134.86
77684,45058,TR0004,L90013,2,8.87,17.74
79279,45058,GO0004,L90013,1,86.88,86.88
83142,45058,OV0003,L90013,1,86.85,86.85
99763,45058,TR0002,L90013,3,5.37,16.11
19905,45059,OV0003,L90013,2,86.85,173.7
21785,45059,OV0002,L90013,1,67.43,67.43
32054,45059,TR0001,L90013,2,8.06,16.12
32936,45059,BO0002,L90013,3,16.42,49.26
49444,45059,TR0003,L90013,3,6.71,20.13
54942,45059,TR0003,L90013,3,6.71,20.13
61591,45059,OV0003,L90013,2,86.85,173.7
64029,45059,GO0001,L90013,1,162.26,162.26
68868,45059,TR0004,L90013,2,8.87,17.74
80901,45059,GO0004,L90013,1,86.88,86.88
81963,45059,OV0003,L90013,3,86.85,260.55
93242,45059,OV0004,L90013,2,50.42,100.84
100322,45059,GO0003,L90013,3,69.04,207.12
21326,45060,GO0002,L90013,1,84.3,84.3
27605,45060,TR0002,L90013,2,5.37,10.74
32393,45060,GO0001,L90013,1,162.26,162.26
41506,45060,BO0001,L90013,2,14.74,29.48
58144,45060,TR0003,L90013,1,6.71,6.71
60036,45060,OV0003,L90013,1,86.85,86.85
68699,45060,OV0001,L90013,1,56.29,56.29
74232,45060,OV0001,L90013,2,56.29,112.58
76203,45060,TR0003,L90013,1,6.71,6.71
85454,45060,OV0003,L90013,3,86.85,260.55
99636,45060,TR0004,L90013,2,8.87,17.74
14137,45061,OV0004,L90013,2,50.42,100.84
14371,45061,GO0002,L90013,1,84.3,84.3
